0.29,0.5,0.00033239323932393236,0.0204654209995457,0.002360782453274695
0.3,0.5,0.0021905390539053906,0.17414182043066792,0.0074217811535267336
0.31,0.5,0.013550915091509151,1.1760112984115692,0.01838658847880042
0.32,0.5,0.07624834483448345,0.8787771452412737,0.013599115575569313
0.33,0.5,0.09746194619461947,0.8010727449062542,0.012097069897173142
0.34,0.5,0.11768536853685369,0.6897566780220427,0.009534605608157571


0.29,0.5,7.4007400740074e-06,4.726781308993985e-05,1.1031209419753247e-05
0.3,0.5,0.0013487348734873487,0.09295095546958437,0.004422068802231756
0.31,0.5,0.00908962896289629,1.1067898676176249,0.02667272280115854
0.32,0.5,0.07575417541754174,0.9380595867527532,0.01390942489776755
0.33,0.5,0.09941154115411541,0.7338358406217652,0.009637902027798018
